domain,dimension,type,group,grpCode,indicator,indCode,date,populationTotal,GNIperCap,value,boundary,ratio
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2005,6385063771,12509.677115215676,43.465972840774626,NA,0.5653402715922538
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2006,6465995974,13005.030631477915,42.82978949199389,NA,0.571702105080061
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2007,6548161577,13510.902130355307,42.20452923490834,NA,0.5779547076509166
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2008,6631433245,13696.731902517133,42.28341208718599,NA,0.5771658791281401
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2009,6715781792,13442.818432650078,41.556534749215984,NA,0.5844346525078401
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2010,6800556597,13942.508229378447,40.82961397431628,NA,0.5917038602568372
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2011,6885549957,14330.97430872319,40.59328262104133,NA,0.5940671737895866
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2012,6971573392,14612.131730624928,40.103904389406736,NA,0.5989609561059326
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2013,7057757987,14878.737516534802,39.47087230037093,NA,0.6052912769962907
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2014,7143773390,15213.515843132103,39.01934046562751,NA,0.6098065953437249
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2015,7229099872,15521.76315843772,38.09754466615287,NA,0.6190245533384713
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2016,7313673290,15811.591222778465,37.42460957910796,NA,0.6257539042089204
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2017,7397948919,16234.81918239549,37.03895971641001,0,0.6296104028358999
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2018,7479666350,16610.821316913636,36.375663484200736,NA,0.6362433651579926
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2019,7558225718,16900.08408104054,35.62357993716376,NA,0.6437642006283625
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2020,7631540374,16195.476628790198,35.22239636846872,NA,0.6477760363153128
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2021,7697244601,17037.45205163254,35.08063984549995,NA,0.6491936015450005
social,equality,national aggregate,World,WLD,genderGapIndex,EQ1,2022,7760366644,17464.18412521262,34.720510956299094,NA,0.6527948904370091
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2000,2305033859,2637.8848731948997,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2001,2354133417,2711.279363027382,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2002,2404099984,2780.4770825164014,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2003,2453993436,2895.6900403739824,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2004,2503595091,3041.1857081870667,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2005,2553227674,3189.177972567319,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2006,2603053759,3364.5960676655673,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2007,2653009084,3535.268866028447,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2008,2702827948,3610.051122942907,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2009,2753383258,3750.927113346384,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2010,2805146425,3922.798971156696,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2011,2857666970,4090.707047397761,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2012,2909842581,4186.235956477863,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2013,2960816829,4332.8059941810725,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2014,3011628425,4535.02554695132,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2015,3062875450,4735.119735734198,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2016,3115693132,4915.240337794042,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2017,3169850445,5120.5307683583815,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2018,3224035582,5321.156386454672,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2019,3278266405,5452.071848500109,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2020,3332830632,5153.378626392607,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2021,3385613874,5387.598022097538,NA,NA,NA
social,equality,national aggregate,Bottom-40,B40,racialInequality,EQ2,2022,3436973883,5636.707215304104,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2000,2764556454,7695.0814923465805,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2001,2788501047,7904.465838239397,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2002,2811253682,8170.0205398361695,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2003,2833550634,8531.011531184711,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2004,2856233227,9076.106136827244,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2005,2879084923,9585.718442984766,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2006,2901822819,10285.672133265622,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2007,2924677305,11087.33898762926,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2008,2948552268,11620.35087626308,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2009,2973504405,11629.154565908282,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2010,2998779245,12302.42109379772,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2011,3024019897,12868.278255659492,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2012,3050651475,13417.698398778912,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2013,3078950711,13859.397659636572,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2014,3107606734,14318.201888567874,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2015,3135241667,14683.05734184212,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2016,3160549377,15092.793385288833,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2017,3184429538,15687.46658668792,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2018,3206072216,16212.60562721217,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2019,3224884083,16682.45390031754,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2020,3240482913,16363.106164095452,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2021,3251795583,17387.871564397792,NA,NA,NA
social,equality,national aggregate,Middle-40,M40,racialInequality,EQ2,2022,3260995320,17881.546481055004,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2000,918346162,42873.61998355648,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2001,924765707,43200.33176231356,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2002,931340408,43422.76084548271,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2003,938159714,44137.97711831717,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2004,945208651,45356.37807857556,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2005,952751174,46322.99853044404,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2006,961119396,47325.0808876266,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2007,970475188,48085.290228649574,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2008,980053029,47761.09343185758,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2009,988894129,45881.50711847641,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2010,996630927,47079.15889184694,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2011,1003863090,47887.836613910666,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2012,1011079336,48221.279958995314,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2013,1017990447,48634.52452542208,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2014,1024538231,49318.56681053977,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2015,1030982755,50117.58018531747,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2016,1037430781,50726.19211669091,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2017,1043668936,51661.415273558654,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2018,1049558552,52506.85554158109,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2019,1055075230,53135.85658776534,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2020,1058226829,50458.68072212159,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2021,1059835144,53177.42629715675,NA,NA,NA
social,equality,national aggregate,Top-20,T20,racialInequality,EQ2,2022,1062397441,54446.30685605507,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2000,5987936475,11143.525953241922,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2001,6067400171,11269.16109618872,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2002,6146694074,11403.514831335073,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2003,6225703784,11675.39156958982,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2004,6305036969,12118.662403281058,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2005,6385063771,12509.677115215676,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2006,6465995974,13005.030631477915,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2007,6548161577,13510.902130355307,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2008,6631433245,13696.731902517133,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2009,6715781792,13442.818432650078,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2010,6800556597,13942.508229378447,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2011,6885549957,14330.97430872319,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2012,6971573392,14612.131730624928,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2013,7057757987,14878.737516534802,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2014,7143773390,15213.515843132103,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2015,7229099872,15521.76315843772,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2016,7313673290,15811.591222778465,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2017,7397948919,16234.81918239549,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2018,7479666350,16610.821316913636,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2019,7558225718,16900.08408104054,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2020,7631540374,16195.476628790198,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2021,7697244601,17037.45205163254,NA,NA,NA
social,equality,national aggregate,World,WLD,racialInequality,EQ2,2022,7760366644,17464.18412521262,NA,NA,NA
social,social cohesion,global doughnut,World,WLD,palma,SC2,2000,6087113661,11033.593778486846,71.33337934561692,0,0.2866662065438308
social,social cohesion,global doughnut,World,WLD,palma,SC2,2001,6168321963,11157.924027657036,71.86686992979196,0,0.2813313007020804
social,social cohesion,global doughnut,World,WLD,palma,SC2,2002,6249366588,11289.939082169089,69.69780509217904,0,0.3030219490782096
social,social cohesion,global doughnut,World,WLD,palma,SC2,2003,6330239342,11559.495576669651,69.44987649726056,0,0.3055012350273944
social,social cohesion,global doughnut,World,WLD,palma,SC2,2004,6411455695,12000.204077563389,67.62562904990955,0,0.32374370950090453
social,social cohesion,global doughnut,World,WLD,palma,SC2,2005,6493271134,12388.84340932646,68.14812014902071,0,0.31851879850979287
social,social cohesion,global doughnut,World,WLD,palma,SC2,2006,6575894375,12881.718983200612,67.8362875620246,0,0.32163712437975406
social,social cohesion,global doughnut,World,WLD,palma,SC2,2007,6659804230,13384.936003439365,72.3777234514895,0,0.276222765485105
social,social cohesion,global doughnut,World,WLD,palma,SC2,2008,6753659772,13554.87644970591,68.67555786907059,0,0.31324442130929414
social,social cohesion,global doughnut,World,WLD,palma,SC2,2009,6840172498,13303.153428987966,67.65568621775421,0,0.3234431378224579
social,social cohesion,global doughnut,World,WLD,palma,SC2,2010,6927291704,13796.6417931423,67.74812077409813,0,0.32251879225901875
social,social cohesion,global doughnut,World,WLD,palma,SC2,2011,7014617158,14181.534053313428,70.15298640194156,0,0.29847013598058436
social,social cohesion,global doughnut,World,WLD,palma,SC2,2012,7102957187,14457.278813069255,69.93719951025238,0,0.30062800489747615
social,social cohesion,global doughnut,World,WLD,palma,SC2,2013,7191631788,14719.598108524537,69.81115958101942,0,0.3018884041898058
social,social cohesion,global doughnut,World,WLD,palma,SC2,2014,7279857340,15050.324979535386,68.32719717828975,0,0.3167280282171025
social,social cohesion,global doughnut,World,WLD,palma,SC2,2015,7367243918,15354.313495222154,69.26743302922091,0,0.3073256697077909
social,social cohesion,global doughnut,World,WLD,palma,SC2,2016,7453927854,15641.917922024915,65.83370180282402,0,0.34166298197175976
social,social cohesion,global doughnut,World,WLD,palma,SC2,2017,7540109842,16060.191327793138,65.89126693255406,0,0.3410873306744594
social,social cohesion,global doughnut,World,WLD,palma,SC2,2018,7623892512,16431.285562868605,65.93252293481443,0,0.3406747706518557
social,social cohesion,global doughnut,World,WLD,palma,SC2,2019,7704868157,16713.676317093705,66.01532488753786,0,0.3398467511246214
social,social cohesion,global doughnut,World,WLD,palma,SC2,2020,7780698402,16015.845882759748,68.92366521521419,0,0.31076334784785814
social,social cohesion,global doughnut,World,WLD,palma,SC2,2021,7848869118,16837.8414884704,64.6097772909761,0,0.353902227090239
social,social cohesion,global doughnut,World,WLD,palma,SC2,2022,7914502913,17254.434027524196,64.67316014998856,0,0.3532683985001144
social,social cohesion,global doughnut,World,WLD,socialSupport,SC1,2000,5697045316,11511.032635419457,NA,0,NA
social,social cohesion,global doughnut,World,WLD,socialSupport,SC1,2001,5769703014,11642.650442749093,NA,0,NA
social,social cohesion,global doughnut,World,WLD,socialSupport,SC1,2002,5842014420,11782.637161879573,NA,0,NA
social,social cohesion,global doughnut,World,WLD,socialSupport,SC1,2003,5913980189,12066.579183707465,NA,0,NA
social,social cohesion,global doughnut,World,WLD,socialSupport,SC1,2004,5986016444,12533.044783811456,NA,0,NA
