domain,dimension,type,group,indicator,date,populationTotal,GNIperCap,value,boundary
social,political voice,national aggregate,World,govRegimes,2011,7012156181,14177.490209214177,49.629011992481175,NA
social,political voice,national aggregate,World,govRegimes,2012,7100472452,14453.442156074118,47.86732650505043,NA
social,political voice,national aggregate,World,govRegimes,2013,7189125117,14715.931389947464,48.388476614128734,NA
social,political voice,national aggregate,World,govRegimes,2014,7277328582,15046.81655742922,48.01433125670015,NA
social,political voice,national aggregate,World,govRegimes,2015,7364693291,15350.737308665568,48.03791642380291,NA
social,political voice,national aggregate,World,govRegimes,2016,7451355696,15638.382530885674,47.506385675565795,NA
social,political voice,national aggregate,World,govRegimes,2017,7537515760,16056.690045694071,66.10254127017573,0
social,political voice,national aggregate,World,govRegimes,2018,7621277016,16428.10187876494,67.88491449842873,NA
social,political voice,national aggregate,World,govRegimes,2019,7702231758,16710.3743932465,67.89607363564872,NA
social,political voice,national aggregate,World,govRegimes,2020,7778041468,16013.049532167362,67.71991885965605,NA
social,political voice,national aggregate,World,govRegimes,2021,7846191585,16835.161374113653,70.7494789907045,NA
social,political voice,national aggregate,World,govRegimes,2022,7911804204,17251.584578168557,70.76488174681326,NA
social,peace and justice,global doughnut,World,controlCorruption,2000,4379369719,13657.748220423788,NA,0
social,peace and justice,global doughnut,World,controlCorruption,2001,4441870763,13744.38886283874,NA,0
social,peace and justice,global doughnut,World,controlCorruption,2002,4504516523,13829.61366829069,NA,0
social,peace and justice,global doughnut,World,controlCorruption,2003,4567031457,14045.685960145103,NA,0
social,peace and justice,global doughnut,World,controlCorruption,2004,4629582264,14488.638765239117,NA,0
social,peace and justice,global doughnut,World,controlCorruption,2005,4691861255,14849.27315020903,79.93827983595126,0
social,peace and justice,global doughnut,World,controlCorruption,2006,4753212340,15306.65404387015,80.05125172529529,0
social,peace and justice,global doughnut,World,controlCorruption,2007,4814328029,15744.417516547275,81.42652439043862,0
social,peace and justice,global doughnut,World,controlCorruption,2008,4876655997,15805.968601009448,82.58861759473042,0
social,peace and justice,global doughnut,World,controlCorruption,2009,4939993164,15316.977397356452,82.16417234868277,0
social,peace and justice,global doughnut,World,controlCorruption,2010,5003854548,15774.295817371458,80.50876076959149,0
social,peace and justice,global doughnut,World,controlCorruption,2011,5068947557,16068.559426368864,80.89666373912203,0
social,peace and justice,global doughnut,World,controlCorruption,2012,5134844706,16226.866901290789,79.09398855964955,0
social,peace and justice,global doughnut,World,controlCorruption,2013,5200757407,16419.09098974723,79.28789563682088,0
social,peace and justice,global doughnut,World,controlCorruption,2014,5266550178,16637.442293307293,77.89981894642439,0
social,peace and justice,global doughnut,World,controlCorruption,2015,5331497278,16863.981412950558,76.77370622662853,0
social,peace and justice,global doughnut,World,controlCorruption,2016,5395491636,17054.26891212842,77.14970265148527,0
social,peace and justice,global doughnut,World,controlCorruption,2017,5458677719,17413.69534514696,75.39862471905622,0
social,peace and justice,global doughnut,World,controlCorruption,2018,5520512900,17721.40283391695,77.05378272955056,0
social,peace and justice,global doughnut,World,controlCorruption,2019,5580971652,17912.821532253565,74.56823478005977,0
social,peace and justice,global doughnut,World,controlCorruption,2020,5638942837,16969.22767060095,75.70267463378325,0
social,peace and justice,global doughnut,World,controlCorruption,2021,5691767651,17771.216115037994,74.62251558544021,0
social,peace and justice,global doughnut,World,controlCorruption,2022,5741934331,18193.536202261443,74.77606433214086,0
social,peace and justice,global doughnut,World,homicideOver5,2000,5358545835,11917.585663401089,28.4529011778062,0
social,peace and justice,global doughnut,World,homicideOver5,2001,5423237439,12052.721806294005,28.549872920288344,0
social,peace and justice,global doughnut,World,homicideOver5,2002,5487912017,12187.062441515493,28.643585285817093,0
social,peace and justice,global doughnut,World,homicideOver5,2003,5552017764,12483.54762516617,28.57152580248841,0
social,peace and justice,global doughnut,World,homicideOver5,2004,5615585413,12978.93162959908,28.534742260183304,0
social,peace and justice,global doughnut,World,homicideOver5,2005,5679295190,13414.15586616838,28.61694972048107,0
social,peace and justice,global doughnut,World,homicideOver5,2006,5743313874,13959.112903798869,28.136229613279884,0
social,peace and justice,global doughnut,World,homicideOver5,2007,5808081033,14516.2562135692,29.36902807154757,0
social,peace and justice,global doughnut,World,homicideOver5,2008,5873492077,14728.550143276178,27.969637269675,0
social,peace and justice,global doughnut,World,homicideOver5,2009,5939483074,14445.741537045811,22.14192763267398,0
social,peace and justice,global doughnut,World,homicideOver5,2010,6005569515,15000.199305866649,21.568045124859403,0
social,peace and justice,global doughnut,World,homicideOver5,2011,6072091031,15457.937440237632,21.266798066881616,0
social,peace and justice,global doughnut,World,homicideOver5,2012,6139256845,15767.199064094397,22.8182664183681,0
social,peace and justice,global doughnut,World,homicideOver5,2013,6205720159,16080.682891196651,22.85434854717238,0
social,peace and justice,global doughnut,World,homicideOver5,2014,6271205199,16452.853343408107,22.879036859275317,0
social,peace and justice,global doughnut,World,homicideOver5,2015,6335451163,16816.339819520763,18.66401996602369,0
social,peace and justice,global doughnut,World,homicideOver5,2016,6398905337,17150.371589239894,24.009903555164907,0
social,peace and justice,global doughnut,World,homicideOver5,2017,6461824528,17639.9842584069,24.822779712596983,0
social,peace and justice,global doughnut,World,homicideOver5,2018,6522109979,18088.458661652232,16.8070023279195,0
social,peace and justice,global doughnut,World,homicideOver5,2019,6579296380,18435.943253122172,15.361676805932248,0
social,peace and justice,global doughnut,World,homicideOver5,2020,6631365292,17687.758777056963,20.52634094282375,0
social,peace and justice,global doughnut,World,homicideOver5,2021,6676061478,18653.97930728317,20.811168734417095,0
social,peace and justice,global doughnut,World,homicideOver5,2022,6718111096,19145.78709231794,19.52460119007237,0
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2000,2046843979,2652.623164815771,NA,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2001,2089308297,2726.519368474804,NA,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2002,2132524521,2793.2486165491673,NA,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2003,2175611989,2919.6242412354504,NA,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2004,2218178413,3076.327924390546,NA,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2005,2260378738,3230.1646405927545,83.1334361074893,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2006,2302057409,3409.656115407229,82.93388155841369,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2007,2343127148,3587.841887256227,84.00084213054457,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2008,2384358657,3663.524335235869,86.4668743813569,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2009,2426460513,3816.400465184288,86.69588682061236,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2010,2469441649,4008.393716170501,83.9341129075425,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2011,2513241063,4150.133445122023,85.67560998522737,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2012,2556973441,4294.522763401915,82.18645870392538,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2013,2600246577,4480.109202581321,81.26722081496591,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2014,2643280995,4697.644624443966,80.84445899786226,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2015,2685939375,4927.464372250671,78.27766421094174,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2016,2729297572,5138.295139243285,77.62377124314419,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2017,2773403415,5375.733397690406,76.42548490745193,0
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2018,2817151600,5613.163225439586,78.92593153328161,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2019,2860505744,5769.786858350714,75.526142496348,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2020,2904151149,5450.381990461728,78.48070092020077,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2021,2946115419,5720.351054200448,76.58955983238496,NA
social,peace and justice,national aggregate,Bottom-40,controlCorruption,2022,2986303189,6007.033597263479,77.13948772483658,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2000,1958942674,2730.263994802813,20.39193735998014,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2001,1997490817,2802.528042792699,20.51766869274173,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2002,2036578779,2862.457402118761,20.7947951420739,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2003,2075270877,2994.098846940914,20.862903141872597,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2004,2113206705,3151.495743256188,20.937536728097783,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2005,2150663688,3317.4685612032417,21.043003493533664,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2006,2187806837,3499.1464863799392,19.97656176078583,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2007,2224592906,3693.516274275575,20.11066729527726,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2008,2260753520,3772.487143221718,19.680169822316586,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2009,2297131180,3929.139826678186,20.50006700096248,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2010,2334429356,4126.410773304553,20.123869578343324,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2011,2372225425,4320.887352145175,22.251215101111228,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2012,2409303309,4428.245082085843,24.108228500341134,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2013,2444820857,4591.7482853827905,24.24788099719652,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2014,2479638516,4798.14459615365,24.3903373051171,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2015,2514560759,5037.381496858873,14.2776590987118,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2016,2550598414,5281.2777534448815,14.848718478031644,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2017,2587326147,5551.2814084453275,16.434855709746746,0
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2018,2623827827,5818.2732803008175,11.447157428138672,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2019,2660222964,5989.063466640426,7.962336385575236,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2020,2696625033,5657.033073598912,7.467194754028673,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2021,2731008408,5932.403833275866,10.575257042562718,NA
social,peace and justice,national aggregate,Bottom-40,homicideOver5,2022,2763746672,6242.566869803608,6.726303712397559,NA
social,peace and justice,national aggregate,Middle-40,controlCorruption,2000,1439067493,11348.368367255916,NA,NA
social,peace and justice,national aggregate,Middle-40,controlCorruption,2001,1453483786,11510.514136799273,NA,NA
social,peace and justice,national aggregate,Middle-40,controlCorruption,2002,1467156964,11717.235795831062,NA,NA
social,peace and justice,national aggregate,Middle-40,controlCorruption,2003,1480594234,12028.023409397912,NA,NA
social,peace and justice,national aggregate,Middle-40,controlCorruption,2004,1494377754,12670.893512412242,NA,NA
